date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_235_normalized,smart_235_raw,smart_18_normalized,smart_18_raw,smart_175_normalized,smart_175_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_230_normalized,smart_230_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw
2016-12-01,W0Q7G3NC,ST320LT007,320072933376,0,109.0,23919544.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,573719310.0,,,66.0,30246.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,67.0,33.0,100.0,7.0,100.0,0.0,1.0,262023.0,33.0,33.0,52.0,23919544.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,34518652187956.0,100.0,2722705593.0,100.0,954286159.0,1.0,758106.0,100.0,2399.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,W0Q6JBPX,ST320LT007,320072933376,0,116.0,110220408.0,,,98.0,0.0,100.0,47.0,100.0,0.0,87.0,594782864.0,,,66.0,30515.0,100.0,0.0,,,100.0,47.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,72.0,100.0,0.0,72.0,28.0,100.0,3.0,100.0,0.0,20.0,160953.0,28.0,28.0,53.0,110220408.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,52536039995011.0,100.0,1103798021.0,100.0,1137747042.0,1.0,204102.0,100.0,1156.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,W0Q7G3NC,ST320LT007,320072933376,0,107.0,13655480.0,,,98.0,0.0,100.0,57.0,100.0,0.0,87.0,572195503.0,,,66.0,29858.0,100.0,0.0,,,100.0,57.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,65.0,35.0,100.0,7.0,100.0,0.0,1.0,251421.0,35.0,35.0,52.0,13655480.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,34879429440437.0,100.0,2689724372.0,100.0,972541368.0,1.0,1086038.0,100.0,8076.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,W0Q7G3Q2,ST320LT007,320072933376,0,119.0,222326064.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,560890613.0,,,65.0,31275.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,72.0,28.0,99.0,3181.0,100.0,0.0,1.0,288643.0,28.0,28.0,53.0,222326064.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,80921478854909.0,100.0,2896665933.0,100.0,181951094.0,1.0,8200214.0,1.0,24949.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-15,W0Q7G3VS,ST320LT007,320072933376,0,118.0,182361936.0,,,98.0,0.0,100.0,29.0,100.0,0.0,86.0,429100482.0,,,62.0,33873.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,69.0,31.0,100.0,7.0,100.0,0.0,1.0,270528.0,31.0,31.0,55.0,182361936.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,82875688977274.0,100.0,3149238481.0,100.0,4216559445.0,1.0,10901620.0,1.0,34755.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-15.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,W0Q7G3Q2,ST320LT007,320072933376,0,117.0,139820992.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,558643597.0,,,65.0,30716.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,77.0,23.0,99.0,3181.0,100.0,0.0,1.0,277066.0,23.0,23.0,54.0,139820992.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,27517855495891.0,100.0,3038523005.0,100.0,2014542769.0,1.0,6038874.0,1.0,18136.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-10-23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,W0Q1STZM,ST320LT007,320072933376,0,114.0,80308264.0,,,98.0,0.0,100.0,23.0,100.0,0.0,87.0,583111968.0,,,69.0,27721.0,100.0,0.0,,,100.0,23.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,20.0,100.0,0.0,74.0,26.0,100.0,2.0,100.0,1.0,24.0,152882.0,26.0,26.0,49.0,80308264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,98066988297161.0,100.0,2659736012.0,100.0,4212577282.0,1.0,720822.0,100.0,2767.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-10-23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,W0Q7D84Z,ST320LT007,320072933376,0,117.0,125691712.0,,,98.0,0.0,100.0,20.0,100.0,0.0,87.0,540668012.0,,,66.0,30567.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,1.0,100.0,0.0,10.0,180096.0,29.0,29.0,54.0,125691712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,7176890382016.0,100.0,138262439.0,100.0,267492947.0,1.0,8746064.0,1.0,45258.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-10-23.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,W0Q6JBPX,ST320LT007,320072933376,0,118.0,174250568.0,,,98.0,0.0,100.0,47.0,100.0,0.0,87.0,595601375.0,,,65.0,30782.0,100.0,0.0,,,100.0,47.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,72.0,100.0,0.0,74.0,26.0,100.0,3.0,100.0,0.0,16.0,168608.0,26.0,26.0,53.0,174250568.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,161104223303562.0,100.0,1424814293.0,100.0,952954199.0,1.0,1154905.0,100.0,5350.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,W0Q7G3VS,ST320LT007,320072933376,0,114.0,60870232.0,,,98.0,0.0,100.0,29.0,100.0,0.0,86.0,431499540.0,,,61.0,34528.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,73.0,27.0,100.0,7.0,100.0,0.0,1.0,284320.0,27.0,27.0,54.0,60870232.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,199368086947330.0,100.0,3837389900.0,100.0,3220341580.0,1.0,13259247.0,1.0,41355.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-12,W0Q6JFHA,ST320LT007,320072933376,0,118.0,180955776.0,,,98.0,0.0,100.0,56.0,100.0,0.0,85.0,381084970.0,,,64.0,32089.0,100.0,0.0,,,100.0,56.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,69.0,31.0,100.0,6.0,100.0,0.0,13.0,175447.0,31.0,31.0,53.0,180955776.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,166855184514257.0,100.0,2022069783.0,100.0,1864644608.0,1.0,6661559.0,1.0,46303.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-12.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,W0Q6JFHA,ST320LT007,320072933376,0,119.0,230984600.0,,,98.0,0.0,100.0,56.0,100.0,0.0,85.0,377201800.0,,,65.0,31166.0,100.0,0.0,,,100.0,56.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,27.0,100.0,0.0,72.0,28.0,100.0,6.0,100.0,0.0,21.0,158345.0,28.0,28.0,53.0,230984600.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,129952825506112.0,100.0,251507117.0,100.0,1344194456.0,1.0,3080768.0,1.0,28914.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,W0Q6JBPX,ST320LT007,320072933376,0,117.0,119216352.0,,,98.0,0.0,100.0,45.0,100.0,0.0,87.0,592273281.0,,,66.0,29860.0,100.0,0.0,,,100.0,45.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,72.0,100.0,0.0,72.0,28.0,100.0,3.0,100.0,0.0,28.0,145415.0,28.0,28.0,54.0,119216352.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,245341416879099.0,100.0,935881245.0,100.0,4006884755.0,1.0,5880471.0,1.0,16717.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,W0Q7G3Q2,ST320LT007,320072933376,0,115.0,100278136.0,,,98.0,0.0,100.0,42.0,100.0,0.0,87.0,559827418.0,,,65.0,31007.0,100.0,0.0,,,100.0,42.0,,,,,,,,,100.0,0.0,93.0,7.0,100.0,4295032870.0,100.0,0.0,77.0,23.0,99.0,3181.0,100.0,1.0,1.0,282463.0,23.0,23.0,53.0,100278136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,245689309231092.0,100.0,2279760236.0,100.0,1124995967.0,1.0,7170701.0,1.0,21717.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-11-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09,W0Q7G3NC,ST320LT007,320072933376,0,116.0,108830424.0,,,98.0,0.0,100.0,58.0,100.0,0.0,87.0,574541429.0,,,66.0,30440.0,100.0,0.0,,,100.0,58.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,42.0,100.0,0.0,68.0,32.0,100.0,7.0,100.0,0.0,1.0,265530.0,32.0,32.0,52.0,108830424.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,95077691061749.0,100.0,3373701325.0,100.0,2070157436.0,1.0,1533915.0,100.0,5542.0,100.0,0.0,100.0,0.0,,,61,0.6354166666666666,data_Q4_2016/2016-12-09.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
