date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2024-02-14,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8709.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,37.0,100.0,2.0,100.0,34.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,261984.0,100.0,0.0,100.0,261984.0,,,100.0,261984.0,100.0,159828.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-02-14.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-02-04,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8468.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,36.0,100.0,2.0,100.0,33.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,255936.0,100.0,0.0,100.0,255936.0,,,100.0,255936.0,100.0,156093.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-02-04.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-03-24,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,9645.0,,,,,100.0,2.0,130.0,68719476735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,39.0,100.0,2.0,100.0,37.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,284713.0,100.0,0.0,100.0,284713.0,,,100.0,284713.0,100.0,174648.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-03-24.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-19,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8084.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,35.0,100.0,2.0,100.0,32.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,248366.0,100.0,0.0,100.0,248366.0,,,100.0,248366.0,100.0,150083.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-19.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-14,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,7967.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,35.0,100.0,2.0,100.0,31.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,245841.0,100.0,0.0,100.0,245841.0,,,100.0,245841.0,100.0,148413.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-14.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-13,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,7940.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,34.0,100.0,2.0,100.0,31.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,245296.0,100.0,0.0,100.0,245296.0,,,100.0,245296.0,100.0,147982.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-13.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-02-05,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8496.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,36.0,100.0,2.0,100.0,33.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,43.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,256608.0,100.0,0.0,100.0,256608.0,,,100.0,256608.0,100.0,156488.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-02-05.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-26,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8255.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,35.0,100.0,2.0,100.0,32.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,251794.0,100.0,0.0,100.0,251794.0,,,100.0,251794.0,100.0,152444.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-26.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-02-09,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8592.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,36.0,100.0,2.0,100.0,33.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,259043.0,100.0,0.0,100.0,259043.0,,,100.0,259043.0,100.0,157999.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-02-09.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-29,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,8324.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,35.0,100.0,2.0,100.0,32.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,252942.0,100.0,0.0,100.0,252942.0,,,100.0,252942.0,100.0,153669.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-29.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-07,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,7796.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,34.0,100.0,2.0,100.0,31.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,242641.0,100.0,0.0,100.0,242641.0,,,100.0,242641.0,100.0,145307.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-07.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-04,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,7728.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,34.0,100.0,2.0,100.0,31.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,241516.0,100.0,0.0,100.0,241516.0,,,100.0,241516.0,100.0,144038.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-04.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
2024-01-09,BTYK22150MGR240A,SSDSCKKB240GZR,240057409536,0,130.0,4294967295.0,,,,,,,59.0,0.0,,,,,100.0,7844.0,,,,,100.0,2.0,130.0,64424509439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,34.0,100.0,2.0,100.0,31.0,,,,,,,100.0,0.0,100.0,1829.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,,,,,,,,,,,100.0,42.0,100.0,0.0,,,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,12884838662.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,243448.0,100.0,0.0,100.0,243448.0,,,100.0,243448.0,100.0,146191.0,,,100.0,100.0,,,,,,,,,,,,,,,,,68,0.35051546391752575,data_Q1_2024/2024-01-09.csv,sac0,0.0,1154.0,14.0,,False,,,,,,,,,,,,
